tweet_id
1226256658180952064
1233837222152916992
1241160899840311297
1223258191544209409
1236268743962972161
1223067027213996032
1235800672198520832
1239401762458566656
1220636195065155584
1227376654336442368
1223014149120315393
1235274568442556416
1234650717090041856
1232031217559769088
1240569712230072321
1225403573485350912
1232043863898034177
1237687295840567298
1236522291850129408
1234901576235593728
1231621281629528066
1238313512537030656
1238009601049661441
1235007377889513474
1245153348405395458
1245138467568443392
1227622235248250880
1222561673925533696
1223813534766649344
1227126649214267392
1228095137936359424
1230161489073451010
1234807357147840512
1245130954756235266
1233287595960000512
1231094469031653377
1235377008739143682
1224061137261678592
1229373003223486464
1229744942358159360
1230003593421283329
1224634598136504327
1240597713609265152
1225480535750799360
1235194151303622656
1238384836055912449
1238474661387591680
1237854450112327690
1241291392674082821
1225549561055391744
1245126386701832192
1245122310840782848
1222215546956967936
1228748428471099392
1241118406490931200
1239765203212021761
1234768705852190721
1240020589567447040
1240404243011551233
1240932602938306560
1236371174084526081
1233061498739552256
1240575072458485761
1230846825063542785
1241067391418802179
1241399865692880897
1241019379426484225
1233790417142857729
1238932834565476356
1227455885607362561
1220313655054520320
1223831720367140865
1239034260922736640
1240683184460828673
1240864449843671040
1240892857994665985
1245126727078199298
1241362251422064640
1237853414001803267
1235128758857650177
1235720363218067458
1239027810183737345
1240076218952753152
1239803317527576577
1221942472516833285
1235866307511214082
1234611578500108289
1240890991919411201
1229284350027395072
1241378633635241985
1234547916603158529
1236221040197537792
1220474816261574656
1223436523191689217
1240015598593212418
1232261583352598528
1232680738526355458
1236100579048316928
1236344001101328384
1236175639880896513
1238927268585459712
1239228822278504449
1239293507229167616
1226453524109721602
1239166541712609280
1219740157559083008
1236133543983697921
1230988305707212802
1221779286291439621
1225668218028560385
1226031795008720896
1238602042547060736
1225729689634906112
1240921995677753344
1219878382084620293
1223169061967683585
1233747388776402944
1241484800181010433
1241523857334456320
1240476585779703808
1240452343134650375
1234378290976231424
1240089561486766080
1245129335998009344
1222702013252866048
1235418974830989312
1239207569924730880
1240714084384772096
1237712456795017226
1231616504136949761
1236508833251340288
1218417377190260737
1223270820472131585
1232898034469457920
1236032071648153600
1235459292360142849
1241545965976371201
1245138551106199552
1245154619514331136
1236005841255317504
1236370209046286336
1240574142228967424
1245122259645325313
1229251763363909634
1224828739952902144
1240702398655393792
1236186149065875457
1239612391282933761
1231255342899531777
1228732945860526080
1239126829623099395
1241004770543927296
1235073664023851008
1245135560873820166
1238656555706454017
1240647130328358912
1245155269627256832
1233154099677253632
1239634650412339203
1234451086854905856
1221219716120764416
1234771716724994048
1228389771850010631
1223231328440578048
1240768521245769732
1245155949926477824
1234201867124690945
1235214848545284096
1222312121540567041
1223078136423821312
1241305602829299712
1234131142300897280
1241374578083012609
1223390240481665029
1245140979578880001
1245155370361856008
1241281398281064450
1238468696068239364
1231577810550087681
1245147767309324293
1240211481200717825
1235062626838892544
1234176651333898241
1235640862115131392
1241466194328199169
1236898316035686400
1245126685873156098
1237713253767282688
1245122494983479298
1221657206438785024
1245147825257820163
1221571858127970304
1237273257927041026
1237311341662285829
1238608207892840448
1245133920284311553
1245132938695462912
1221286998150909952
1232988887611346944
1225758680458711040
1240885896020402177
1223642028170498051
1237302941230366727
1245149451515318277
1221341455328989184
1241093136425910276
1231908555646808064
1245130439662153734
1230453784012369920
1221945242493939712
1232838393765089280
1223531622915506177
1222683104453722112
1224475210721656834
1233103246870351875
1227099779685109761
1233994157842161664
1220694289841360897
1238113716320849920
1240689488856137730
1240604646386827265
1240625622159851520
1239183838934446080
1240248961522233345
1240751040129118208
1220174734714949634
1234290635689033728
1226866672784543744
1237663314903089152
1221898311373746178
1241607638598770690
1222975737579417606
1239849437050146822
1234289103065296896
1231964867004960768
1238984852944420864
1224084351698325505
1241167094328299520
1235840435613872128
1234893910985625601
1220826244284964864
1236980344122834945
1222125807742738435
1226808913078542338
1235780169970978818
1224507632548868097
1237954899565883392
1245135912222314498
1245122562348085248
1236728577556656129
1224349085609578498
1234561498845974531
1239014795241828352
1239048169930940417
1237582211131404288
1231686185266728961
1239712908256448512
1240483535179390977
1241111410555453440
1245135867305316352
1240597904940650496
1235579837416271872
1241211390360268800
1225792596212994048
1235902938859679744
1238878849456386049
1238139276304449537
1238943949374578688
1239446817906896896
1220488830748430337
1227376657125662721
1234305435881988097
1237201070348283904
1222939805794701313
1241044260062969861
1232338375841107968
1245139566714949632
1241449060151820288
1238318344278888448
1235351211903029248
1232265936155152387
1241092528461381632
1236783142377152512
1234501321891418113
1223114994092371969
1235584774120583168
1240394042166427648
1236014081875664896
1222524558785179649
1225236265014001665
1235316006442201088
1237833209800515594
1240878513907019776
1230461611808153600
1231878605417918464
1222738554230575106
1234927253118582784
1235064651232104448
1232911441600163841
1239104867987226624
1240270297359507458
1245124550360068098
1227697621483032583
1230400396679614466
1239187416646332424
1227774471605489664
1234034405254942720
1239648206788706305
1245132402567118848
1223195101272276997
1235337234666139650
1226647707399401472
1227744832421949440
1227021320002498560
1240089703279407104
1240698183409258496
1236427435253456897
1240179075521675266
1245152446382391296
1238867135482519554
1240520509898489857
1236033102729932800
1223792747393572866
1225970585496440832
1231030983878569985
1238364904832278528
1229042857723531264
1245145559700209665
1239908589336252417
1240887451671048192
1245150971023380480
1234020707350253572
1235755110459781120
1239354031077810190
1239817256818716673
1235794535655104516
1233251745012183046
1239008579732090881
1228175923393908736
1221983163062329344
1235996684179722240
1238927738368557057
1239400583758401537
1240414061231091718
1245143806753689600
